"Year","Month","Label","Business_Services","Construction","Education_And_Health","Finance","Goods_Producing","Information","Leasure_And_Hospitality","Manufacturing","Mining_Logging","Oil_Gas_Extraction","Other","Retail","Temporary_Help","Transportation"
1940,1,"1940 Jan",2029,1121,1433,1409,11973,1183,1936,9927,925,NA,564,3232.7,NA,NA
1940,2,"1940 Feb",2037,1178,1440,1415,12023,1186,1945,9916,929,NA,566,3249.9,NA,NA
1940,3,"1940 Mar",2042,1214,1447,1416,12024,1182,1993,9884,926,NA,569,3336.9,NA,NA
1940,4,"1940 Apr",2045,1276,1455,1419,12013,1174,1965,9817,920,NA,572,3276.9,NA,NA
1940,5,"1940 May",2051,1298,1460,1421,12038,1178,1979,9810,930,NA,574,3302.8,NA,NA
1940,6,"1940 Jun",2056,1290,1465,1423,12040,1178,1995,9832,918,NA,576,3324.3,NA,NA
1940,7,"1940 Jul",2059,1272,1469,1423,11958,1178,1988,9766,920,NA,578,3318,NA,NA
1940,8,"1940 Aug",2077,1286,1478,1427,12257,1191,2000,10048,923,NA,581,3330.7,NA,NA
1940,9,"1940 Sep",2095,1379,1487,1428,12565,1205,2023,10258,928,NA,585,3365.4,NA,NA
1940,10,"1940 Oct",2111,1506,1496,1432,12909,1222,2023,10471,932,NA,588,3369.3,NA,NA
1940,11,"1940 Nov",2126,1627,1501,1436,13206,1231,2025,10643,936,NA,590,3379,NA,NA
1940,12,"1940 Dec",2144,1777,1507,1436,13563,1241,2056,10847,939,NA,593,3410.3,NA,NA
1941,1,"1941 Jan",2160,1833,1516,1438,13771,1253,2045,10993,945,NA,596,3407.8,NA,NA
1941,2,"1941 Feb",2180,1820,1526,1439,13982,1267,2061,11211,951,NA,600,3435.8,NA,NA
1941,3,"1941 Mar",2198,1739,1536,1444,14109,1284,2074,11409,961,NA,604,3458,NA,NA
1941,4,"1941 Apr",2222,1772,1551,1458,14151,1305,2138,11698,681,NA,609,3568.1,NA,NA
1941,5,"1941 May",2248,1784,1558,1460,14720,1327,2110,11957,979,NA,613,3519,NA,NA
1941,6,"1941 Jun",2267,1791,1563,1468,14985,1345,2133,12204,990,NA,615,3559.4,NA,NA
1941,7,"1941 Jul",2290,1881,1575,1475,15264,1363,2151,12382,1001,NA,619,3592.7,NA,NA
1941,8,"1941 Aug",2306,1918,1583,1478,15463,1376,2172,12532,1013,NA,623,3623.3,NA,NA
1941,9,"1941 Sep",2315,1939,1587,1482,15642,1386,2175,12683,1020,NA,624,3631.8,NA,NA
1941,10,"1941 Oct",2324,1935,1594,1482,15727,1396,2165,12770,1022,NA,627,3614.3,NA,NA
1941,11,"1941 Nov",2333,1915,1601,1481,15746,1399,2165,12810,1021,NA,629,3614.5,NA,NA
1941,12,"1941 Dec",2340,1903,1606,1481,15803,1401,2165,12876,1024,NA,632,3605.8,NA,NA
1942,1,"1942 Jan",2351,1914,1611,1485,15908,1408,2161,12965,1029,NA,634,3591.8,NA,NA
1942,2,"1942 Feb",2355,1900,1608,1480,16048,1415,2154,13127,1021,NA,632,3578.7,NA,NA
1942,3,"1942 Mar",2366,2042,1615,1478,16367,1426,2149,13311,1014,NA,635,3566.3,NA,NA
1942,4,"1942 Apr",2383,2170,1623,1468,16701,1440,2141,13509,1022,NA,637,3539.7,NA,NA
1942,5,"1942 May",2393,2271,1626,1460,17000,1450,2137,13704,1025,NA,639,3535.1,NA,NA
1942,6,"1942 Jun",2401,2380,1632,1453,17241,1457,2123,13842,1019,NA,641,3502.4,NA,NA
1942,7,"1942 Jul",2417,2494,1640,1446,17584,1471,2118,14072,1018,NA,644,3490.1,NA,NA
1942,8,"1942 Aug",2431,2478,1644,1441,17828,1486,2124,14339,1011,NA,646,3493.8,NA,NA
1942,9,"1942 Sep",2439,2433,1647,1440,18017,1500,2118,14582,1002,NA,647,3492.8,NA,NA
1942,10,"1942 Oct",2452,2352,1649,1439,18118,1514,2132,14772,994,NA,647,3508,NA,NA
1942,11,"1942 Nov",2458,2260,1645,1434,18220,1527,2126,14971,989,NA,646,3498,NA,NA
1942,12,"1942 Dec",2471,2136,1645,1432,18408,1547,2118,15288,984,NA,646,3479,NA,NA
1943,1,"1943 Jan",2487,2064,1649,1427,18570,1562,2115,15532,974,NA,648,3472.6,NA,NA
1943,2,"1943 Feb",2500,2022,1653,1427,18685,1570,2113,15685,978,NA,649,3465.5,NA,NA
1943,3,"1943 Mar",2504,1954,1655,1426,18783,1582,2112,15856,973,NA,650,3465,NA,NA
1943,4,"1943 Apr",2508,1854,1655,1432,18783,1590,2139,15961,968,NA,650,3503.9,NA,NA
1943,5,"1943 May",2510,1737,1656,1435,18739,1594,2118,16044,958,NA,651,3474.1,NA,NA
1943,6,"1943 Jun",2518,1639,1658,1446,18800,1606,2128,16204,957,NA,651,3494.5,NA,NA
1943,7,"1943 Jul",2521,1516,1658,1435,18776,1614,2125,16306,954,NA,651,3489.4,NA,NA
1943,8,"1943 Aug",2521,1433,1658,1428,18749,1618,2122,16369,947,NA,651,3480.8,NA,NA
1943,9,"1943 Sep",2519,1357,1663,1430,18673,1619,2115,16366,950,NA,653,3478.1,NA,NA
1943,10,"1943 Oct",2535,1334,1666,1427,18796,1631,2133,16512,950,NA,654,3491.8,NA,NA
1943,11,"1943 Nov",2547,1320,1671,1429,18861,1640,2142,16598,943,NA,656,3507.7,NA,NA
1943,12,"1943 Dec",2545,1316,1674,1431,18792,1640,2112,16526,950,NA,657,3448.3,NA,NA
1944,1,"1944 Jan",2542,1323,1661,1426,18709,1641,2139,16439,947,NA,654,3506.4,NA,NA
1944,2,"1944 Feb",2551,1300,1668,1425,18578,1645,2142,16330,948,NA,654,3506.5,NA,NA
1944,3,"1944 Mar",2536,1237,1670,1423,18349,1643,2138,16170,942,NA,655,3507.4,NA,NA
1944,4,"1944 Apr",2529,1172,1667,1419,18124,1640,2138,16012,940,NA,653,3496.4,NA,NA
1944,5,"1944 May",2525,1149,1666,1416,18031,1639,2135,15944,938,NA,653,3504.5,NA,NA
1944,6,"1944 Jun",2525,1123,1671,1423,17947,1637,2136,15890,934,NA,655,3507.6,NA,NA
1944,7,"1944 Jul",2519,1103,1668,1409,17860,1633,2145,15832,925,NA,653,3527.4,NA,NA
1944,8,"1944 Aug",2516,1081,1669,1403,17784,1631,2149,15781,922,NA,653,3532.4,NA,NA
1944,9,"1944 Sep",2504,1036,1667,1407,17612,1626,2139,15662,914,NA,653,3528.9,NA,NA
1944,10,"1944 Oct",2509,1085,1665,1406,17621,1622,2154,15630,906,NA,652,3540,NA,NA
1944,11,"1944 Nov",2513,1095,1667,1406,17564,1625,2159,15568,901,NA,653,3544,NA,NA
1944,12,"1944 Dec",2514,1113,1668,1405,17666,1634,2135,15659,894,NA,653,3495.7,NA,NA
1945,1,"1945 Jan",2518,1143,1659,1407,17705,1631,2170,15669,893,NA,652,3572,NA,NA
1945,2,"1945 Feb",2529,1191,1667,1405,17664,1634,2179,15581,892,NA,653,3581.4,NA,NA
1945,3,"1945 Mar",2514,1179,1666,1404,17542,1636,2188,15473,890,NA,652,3611.9,NA,NA
1945,4,"1945 Apr",2507,1148,1666,1403,17338,1628,2147,15335,855,NA,652,3520.3,NA,NA
1945,5,"1945 May",2501,1138,1666,1407,17159,1620,2166,15201,820,NA,652,3574.7,NA,NA
1945,6,"1945 Jun",2501,1133,1681,1416,16959,1609,2171,14948,878,NA,658,3580.8,NA,NA
1945,7,"1945 Jul",2500,1144,1692,1428,16611,1596,2182,14599,868,NA,662,3600,NA,NA
1945,8,"1945 Aug",2495,1159,1706,1437,16223,1576,2194,14201,863,NA,667,3612.9,NA,NA
1945,9,"1945 Sep",2429,1143,1711,1449,14486,1498,2215,12486,857,NA,668,3664.3,NA,NA
1945,10,"1945 Oct",2453,1231,1733,1463,14513,1499,2242,12487,795,NA,677,3695.2,NA,NA
1945,11,"1945 Nov",2487,1291,1753,1483,14699,1517,2274,12537,871,NA,684,3742,NA,NA
1945,12,"1945 Dec",2502,1336,1773,1505,14744,1529,2264,12528,880,NA,692,3721.9,NA,NA
1946,1,"1946 Jan",2551,1421,1797,1540,15031,1543,2350,12719,891,NA,705,3879.6,NA,NA
1946,2,"1946 Feb",2545,1501,1819,1560,14308,1512,2392,11922,885,NA,710,3945,NA,NA
1946,3,"1946 Mar",2581,1581,1839,1582,15017,1553,2413,12545,891,NA,718,3994,NA,NA
1946,4,"1946 Apr",2620,1639,1857,1599,15439,1582,2458,13200,600,NA,726,4064.1,NA,NA
1946,5,"1946 May",2637,1679,1869,1615,15875,1575,2461,13389,807,NA,731,4079.3,NA,NA
1946,6,"1946 Jun",2656,1697,1880,1625,16206,1583,2477,13598,911,NA,735,4109.7,NA,NA
1946,7,"1946 Jul",2677,1761,1886,1630,16461,1600,2496,13771,929,NA,738,4144.3,NA,NA
1946,8,"1946 Aug",2704,1808,1904,1638,16728,1618,2535,13981,939,NA,745,4201.6,NA,NA
1946,9,"1946 Sep",2728,1836,1932,1646,16912,1625,2536,14135,941,NA,756,4208.8,NA,NA
1946,10,"1946 Oct",2744,1875,1933,1658,17002,1636,2545,14182,945,NA,756,4222.4,NA,NA
1946,11,"1946 Nov",2765,1901,1945,1666,17157,1646,2579,14310,946,NA,761,4281.8,NA,NA
1946,12,"1946 Dec",2765,1931,1956,1668,17164,1646,2564,14301,932,NA,765,4265,NA,NA
1947,1,"1947 Jan",2796,1927,1976,1648,17213,1653,2587,14328,958,NA,775,4281.1,NA,NA
1947,2,"1947 Feb",2806,1960,1986,1647,17200,1652,2600,14278,962,NA,777,4294.9,NA,NA
1947,3,"1947 Mar",2803,1972,1992,1649,17196,1662,2612,14259,965,NA,778,4324.5,NA,NA
1947,4,"1947 Apr",2797,1992,1997,1657,17178,1631,2620,14240,946,NA,781,4332.4,NA,NA
1947,5,"1947 May",2809,2015,2005,1661,17176,1643,2637,14189,972,NA,783,4367.4,NA,NA
1947,6,"1947 Jun",2820,2076,2013,1663,17253,1657,2649,14200,977,NA,786,4389.9,NA,NA
1947,7,"1947 Jul",2824,2077,2020,1680,17106,1654,2659,14076,953,NA,789,4409.5,NA,NA
1947,8,"1947 Aug",2832,2095,2024,1682,17280,1659,2666,14200,985,NA,791,4415.2,NA,NA
1947,9,"1947 Sep",2843,2094,2030,1689,17398,1665,2673,14315,989,NA,793,4439.4,NA,NA
1947,10,"1947 Oct",2860,2109,2039,1694,17499,1667,2690,14393,997,NA,797,4469.1,NA,NA
1947,11,"1947 Nov",2865,2101,2044,1701,17517,1668,2697,14414,1002,NA,799,4478.9,NA,NA
1947,12,"1947 Dec",2866,2130,2049,1707,17563,1679,2695,14428,1005,NA,801,4480.9,NA,NA
1948,1,"1948 Jan",2874,2179,2047,1714,17625,1669,2704,14438,1008,NA,802,4489.9,NA,NA
1948,2,"1948 Feb",2874,2105,2051,1722,17447,1670,2706,14339,1003,NA,802,4488.2,NA,NA
1948,3,"1948 Mar",2878,2163,2058,1727,17544,1678,2713,14364,1017,NA,804,4500.9,NA,NA
1948,4,"1948 Apr",2871,2202,2069,1732,17302,1653,2697,14183,917,NA,809,4466.8,NA,NA
1948,5,"1948 May",2889,2245,2074,1737,17508,1664,2720,14235,1028,NA,811,4510.5,NA,NA
1948,6,"1948 Jun",2897,2280,2082,1747,17633,1670,2729,14318,1035,NA,814,4529,NA,NA
1948,7,"1948 Jul",2905,2284,2084,1753,17649,1677,2736,14359,1006,NA,815,4543,NA,NA
1948,8,"1948 Aug",2903,2269,2088,1753,17655,1670,2739,14353,1033,NA,816,4543.9,NA,NA
1948,9,"1948 Sep",2910,2264,2090,1758,17741,1671,2736,14441,1036,NA,817,4544.2,NA,NA
1948,10,"1948 Oct",2909,2263,2087,1749,17683,1670,2735,14390,1030,NA,816,4544.4,NA,NA
1948,11,"1948 Nov",2903,2280,2088,1752,17599,1663,2737,14292,1027,NA,816,4548.2,NA,NA
1948,12,"1948 Dec",2897,2306,2096,1754,17417,1662,2743,14086,1025,NA,819,4552.1,NA,NA
1949,1,"1949 Jan",2881,2292,2080,1756,17170,1638,2730,13867,1011,NA,815,4535.1,NA,NA
1949,2,"1949 Feb",2876,2275,2088,1755,17019,1628,2734,13734,1010,NA,817,4535.9,NA,NA
1949,3,"1949 Mar",2860,2264,2083,1759,16848,1612,2727,13581,1003,NA,815,4519.9,NA,NA
1949,4,"1949 Apr",2863,2243,2092,1760,16685,1604,2760,13439,1003,NA,818,4581.2,NA,NA
1949,5,"1949 May",2861,2232,2097,1761,16492,1596,2735,13269,991,NA,820,4531.2,NA,NA
1949,6,"1949 Jun",2850,2197,2095,1760,16351,1585,2725,13178,976,NA,819,4516.4,NA,NA
1949,7,"1949 Jul",2845,2202,2098,1762,16222,1572,2718,13067,953,NA,821,4500.1,NA,NA
1949,8,"1949 Aug",2841,2208,2098,1765,16327,1565,2715,13158,961,NA,820,4495,NA,NA
1949,9,"1949 Sep",2853,2223,2104,1779,16403,1564,2729,13225,955,NA,823,4519.3,NA,NA
1949,10,"1949 Oct",2826,2218,2106,1778,15739,1532,2719,12891,630,NA,824,4498.9,NA,NA
1949,11,"1949 Nov",2836,2229,2109,1784,16040,1540,2715,12882,929,NA,825,4486.8,NA,NA
1949,12,"1949 Dec",2845,2207,2113,1788,16217,1558,2735,13062,948,NA,826,4509.7,NA,NA
1950,1,"1950 Jan",2849,2216,2105,1793,16255,1562,2717,13161,878,NA,824,4497.5,NA,NA
1950,2,"1950 Feb",2843,2228,2114,1799,16035,1559,2720,13169,638,NA,827,4498.6,NA,NA
1950,3,"1950 Mar",2860,2241,2113,1804,16482,1570,2727,13290,951,NA,827,4503,NA,NA
1950,4,"1950 Apr",2885,2293,2127,1810,16718,1587,2740,13471,954,NA,833,4523.3,NA,NA
1950,5,"1950 May",2902,2345,2135,1818,17080,1586,2751,13780,955,NA,836,4547,NA,NA
1950,6,"1950 Jun",2925,2408,2143,1822,17288,1619,2765,13923,957,NA,839,4572.3,NA,NA
1950,7,"1950 Jul",2940,2454,2150,1825,17464,1634,2777,14072,938,NA,841,4595.4,NA,NA
1950,8,"1950 Aug",2964,2491,2159,1833,17917,1658,2801,14461,965,NA,845,4638.9,NA,NA
1950,9,"1950 Sep",2979,2512,2161,1844,18040,1670,2801,14561,967,NA,846,4640.1,NA,NA
1950,10,"1950 Oct",2992,2546,2166,1843,18249,1681,2803,14737,966,NA,848,4641.2,NA,NA
1950,11,"1950 Nov",2996,2564,2171,1847,18288,1684,2807,14762,962,NA,850,4645,NA,NA
1950,12,"1950 Dec",2998,2542,2178,1852,18283,1689,2818,14782,959,NA,853,4652.8,NA,NA
1951,1,"1951 Jan",3023,2609,2187,1857,18518,1701,2838,14950,959,NA,857,4697.9,NA,NA
1951,2,"1951 Feb",3034,2628,2195,1864,18666,1713,2853,15076,962,NA,859,4724.8,NA,NA
1951,3,"1951 Mar",3048,2670,2204,1869,18754,1722,2894,15125,959,NA,863,4786.3,NA,NA
1951,4,"1951 Apr",3053,2696,2208,1873,18810,1726,2828,15166,948,NA,864,4665,NA,NA
1951,5,"1951 May",3060,2711,2212,1879,18829,1723,2873,15164,954,NA,866,4758,NA,NA
1951,6,"1951 Jun",3066,2692,2219,1886,18826,1725,2880,15176,958,NA,869,4768.2,NA,NA
1951,7,"1951 Jul",3069,2692,2226,1892,18747,1722,2883,15110,945,NA,871,4772,NA,NA
1951,8,"1951 Aug",3070,2689,2235,1899,18709,1717,2888,15061,959,NA,875,4775.9,NA,NA
1951,9,"1951 Sep",3068,2674,2233,1906,18622,1714,2887,14996,952,NA,874,4774.9,NA,NA
1951,10,"1951 Oct",3073,2699,2238,1906,18630,1713,2887,14973,958,NA,876,4774.6,NA,NA
1951,11,"1951 Nov",3082,2660,2244,1921,18617,1718,2898,14999,958,NA,879,4794.8,NA,NA
1951,12,"1951 Dec",3083,2696,2248,1925,18698,1721,2904,15045,957,NA,880,4799.8,NA,NA
1952,1,"1952 Jan",3099,2694,2257,1925,18719,1726,2906,15067,958,NA,884,4805.5,NA,NA
1952,2,"1952 Feb",3107,2754,2267,1936,18813,1731,2912,15105,954,NA,888,4813.9,NA,NA
1952,3,"1952 Mar",3108,2691,2266,1944,18775,1732,2905,15127,957,NA,888,4794.6,NA,NA
1952,4,"1952 Apr",3111,2688,2270,1952,18806,1724,2927,15162,956,NA,889,4832.8,NA,NA
1952,5,"1952 May",3121,2687,2277,1957,18784,1728,2933,15143,954,NA,892,4850.7,NA,NA
1952,6,"1952 Jun",3107,2717,2277,1961,18419,1713,2939,14828,874,NA,892,4864.5,NA,NA
1952,7,"1952 Jul",3099,2713,2280,1971,18268,1695,2949,14707,848,NA,893,4882.3,NA,NA
1952,8,"1952 Aug",3130,2718,2286,1973,18928,1731,2958,15279,931,NA,896,4896.4,NA,NA
1952,9,"1952 Sep",3144,2723,2289,1978,19206,1747,2972,15553,930,NA,897,4922.8,NA,NA
1952,10,"1952 Oct",3158,2695,2292,1984,19312,1759,2986,15690,927,NA,898,4946.4,NA,NA
1952,11,"1952 Nov",3169,2707,2297,1990,19473,1768,2995,15843,923,NA,900,4963.8,NA,NA
1952,12,"1952 Dec",3182,2714,2306,1996,19610,1776,3005,15973,923,NA,904,4979.7,NA,NA
1953,1,"1953 Jan",3185,2728,2300,2004,19721,1778,3006,16067,926,NA,902,4980.8,NA,NA
1953,2,"1953 Feb",3195,2764,2309,2011,19841,1784,3017,16158,919,NA,906,4998.2,NA,NA
1953,3,"1953 Mar",3205,2728,2316,2016,19909,1792,3027,16270,911,NA,908,5013.2,NA,NA
1953,4,"1953 Apr",3212,2707,2322,2021,19908,1794,2999,16293,908,NA,911,4950.8,NA,NA
1953,5,"1953 May",3221,2684,2327,2026,19930,1800,3032,16341,905,NA,913,5019.7,NA,NA
1953,6,"1953 Jun",3228,2663,2335,2032,19909,1800,3036,16343,903,NA,916,5025.9,NA,NA
1953,7,"1953 Jul",3231,2657,2339,2042,19910,1802,3037,16353,900,NA,917,5025.2,NA,NA
1953,8,"1953 Aug",3230,2657,2344,2045,19834,1796,3041,16278,899,NA,919,5029.2,NA,NA
1953,9,"1953 Sep",3229,2680,2355,2048,19726,1787,3039,16151,895,NA,923,5023.7,NA,NA
1953,10,"1953 Oct",3225,2707,2354,2054,19578,1776,3047,15981,890,NA,923,5039.3,NA,NA
1953,11,"1953 Nov",3215,2701,2356,2059,19315,1761,3040,15728,886,NA,924,5024.1,NA,NA
1953,12,"1953 Dec",3207,2713,2357,2067,19173,1747,3035,15581,879,NA,924,5009,NA,NA
1954,1,"1954 Jan",3197,2651,2354,2075,18963,1733,3032,15440,872,NA,923,5008.8,NA,NA
1954,2,"1954 Feb",3191,2709,2358,2082,18880,1720,3031,15307,864,NA,925,5004.1,NA,NA
1954,3,"1954 Mar",3182,2703,2360,2089,18748,1701,3012,15197,848,NA,926,4975,NA,NA
1954,4,"1954 Apr",3187,2701,2366,2100,18602,1701,3043,15065,836,NA,928,5018.4,NA,NA
1954,5,"1954 May",3186,2680,2372,2108,18476,1693,3028,14974,822,NA,931,4991.1,NA,NA
1954,6,"1954 Jun",3189,2669,2380,2114,18400,1689,3025,14910,821,NA,934,4983.3,NA,NA
1954,7,"1954 Jul",3194,2664,2393,2119,18280,1682,3031,14799,817,NA,938,4992.7,NA,NA
1954,8,"1954 Aug",3195,2666,2397,2121,18251,1677,3033,14772,813,NA,940,4992.7,NA,NA
1954,9,"1954 Sep",3202,2661,2411,2142,18261,1678,3034,14805,795,NA,945,4989.7,NA,NA
1954,10,"1954 Oct",3204,2677,2404,2146,18321,1677,3033,14841,803,NA,944,4990.4,NA,NA
1954,11,"1954 Nov",3212,2720,2409,2154,18438,1681,3041,14913,805,NA,946,5000.5,NA,NA
1954,12,"1954 Dec",3223,2736,2417,2160,18508,1686,3060,14967,805,NA,949,5025.8,NA,NA
1955,1,"1955 Jan",3236,2769,2428,2165,18609,1693,3063,15034,806,NA,953,5038.4,NA,NA
1955,2,"1955 Feb",3246,2779,2435,2171,18726,1701,3070,15138,809,NA,956,5047.4,NA,NA
1955,3,"1955 Mar",3262,2835,2444,2181,18910,1710,3088,15258,817,NA,959,5085,NA,NA
1955,4,"1955 Apr",3278,2871,2458,2188,19067,1708,3106,15375,821,NA,965,5097.3,NA,NA
1955,5,"1955 May",3295,2903,2467,2194,19223,1725,3116,15493,827,NA,968,5121.4,NA,NA
1955,6,"1955 Jun",3314,2916,2478,2208,19331,1741,3132,15585,830,NA,973,5148.9,NA,NA
1955,7,"1955 Jul",3331,2932,2496,2220,19376,1744,3149,15614,830,NA,980,5175.1,NA,NA
1955,8,"1955 Aug",3346,2922,2509,2228,19432,1751,3162,15679,831,NA,985,5191.7,NA,NA
1955,9,"1955 Sep",3357,2921,2525,2237,19427,1753,3180,15668,838,NA,991,5224.7,NA,NA
1955,10,"1955 Oct",3377,2901,2541,2243,19482,1756,3185,15740,841,NA,997,5226.8,NA,NA
1955,11,"1955 Nov",3394,2898,2554,2248,19554,1767,3198,15813,843,NA,1002,5249,NA,NA
1955,12,"1955 Dec",3405,2903,2563,2258,19608,1771,3218,15859,846,NA,1006,5287.8,NA,NA
1956,1,"1956 Jan",3417,2933,2572,2267,19665,1774,3230,15882,850,NA,1009,5300.6,NA,NA
1956,2,"1956 Feb",3427,2986,2583,2276,19731,1777,3241,15889,856,NA,1014,5314.9,NA,NA
1956,3,"1956 Mar",3435,2999,2591,2285,19691,1777,3272,15829,863,NA,1017,5377.4,NA,NA
1956,4,"1956 Apr",3439,3033,2592,2290,19811,1783,3232,15909,869,NA,1017,5278.4,NA,NA
1956,5,"1956 May",3439,3073,2591,2296,19825,1784,3245,15893,859,NA,1017,5322.5,NA,NA
1956,6,"1956 Jun",3438,3202,2592,2300,19905,1782,3245,15835,868,NA,1017,5324.5,NA,NA
1956,7,"1956 Jul",3406,3117,2578,2303,19390,1753,3231,15468,805,NA,1012,5302.7,NA,NA
1956,8,"1956 Aug",3429,3160,2579,2315,19922,1776,3232,15893,869,NA,1014,5303.7,NA,NA
1956,9,"1956 Sep",3436,3129,2595,2308,19860,1778,3227,15863,868,NA,1018,5292,NA,NA
1956,10,"1956 Oct",3455,3113,2607,2312,19918,1784,3244,15937,868,NA,1023,5315.4,NA,NA
1956,11,"1956 Nov",3461,3105,2617,2319,19886,1783,3248,15916,865,NA,1027,5319.6,NA,NA
1956,12,"1956 Dec",3469,3106,2625,2318,19926,1787,3249,15957,863,NA,1030,5320.6,NA,NA
1957,1,"1957 Jan",3481,2996,2639,2320,19833,1788,3245,15970,867,NA,1035,5304.8,NA,NA
1957,2,"1957 Feb",3493,3065,2652,2326,19933,1791,3257,15998,870,NA,1041,5321.6,NA,NA
1957,3,"1957 Mar",3499,3073,2656,2330,19936,1796,3258,15994,869,NA,1042,5328,NA,NA
1957,4,"1957 Apr",3504,3048,2662,2333,19887,1795,3282,15970,869,NA,1044,5335.9,NA,NA
1957,5,"1957 May",3510,3035,2675,2338,19834,1792,3266,15931,868,NA,1049,5329.8,NA,NA
1957,6,"1957 Jun",3511,3035,2680,2345,19777,1786,3268,15873,869,NA,1051,5330.1,NA,NA
1957,7,"1957 Jul",3514,3011,2686,2355,19735,1785,3277,15854,870,NA,1053,5343.8,NA,NA
1957,8,"1957 Aug",3515,2986,2685,2355,19728,1787,3278,15867,875,NA,1054,5342.6,NA,NA
1957,9,"1957 Sep",3515,2971,2696,2354,19545,1779,3280,15710,864,NA,1057,5345.4,NA,NA
1957,10,"1957 Oct",3511,2965,2695,2364,19421,1768,3270,15599,857,NA,1057,5325.3,NA,NA
1957,11,"1957 Nov",3501,2945,2696,2374,19260,1753,3270,15466,849,NA,1057,5324.1,NA,NA
1957,12,"1957 Dec",3488,2935,2690,2378,19111,1740,3257,15332,844,NA,1056,5298.6,NA,NA
1958,1,"1958 Jan",3470,2925,2681,2383,18902,1722,3256,15130,847,NA,1052,5302.8,NA,NA
1958,2,"1958 Feb",3450,2792,2676,2380,18529,1704,3238,14908,829,NA,1050,5269,NA,NA
1958,3,"1958 Mar",3437,2853,2676,2378,18335,1684,3229,14670,812,NA,1050,5261.3,NA,NA
1958,4,"1958 Apr",3425,2823,2676,2379,18120,1666,3220,14506,791,NA,1050,5202,NA,NA
1958,5,"1958 May",3422,2815,2678,2385,18008,1658,3219,14414,779,NA,1051,5233.1,NA,NA
1958,6,"1958 Jun",3423,2796,2681,2381,17984,1655,3221,14408,780,NA,1052,5234.5,NA,NA
1958,7,"1958 Jul",3429,2807,2689,2380,18038,1655,3226,14450,781,NA,1055,5241.7,NA,NA
1958,8,"1958 Aug",3441,2833,2698,2385,18147,1656,3237,14524,790,NA,1060,5254.3,NA,NA
1958,9,"1958 Sep",3456,2874,2708,2390,18331,1663,3251,14658,799,NA,1063,5278.8,NA,NA
1958,10,"1958 Oct",3465,2917,2720,2395,18218,1665,3260,14503,798,NA,1067,5289.8,NA,NA
1958,11,"1958 Nov",3479,2982,2724,2396,18610,1678,3269,14827,801,NA,1068,5304.7,NA,NA
1958,12,"1958 Dec",3495,2910,2741,2402,18592,1680,3287,14877,805,NA,1075,5328.3,NA,NA
1959,1,"1959 Jan",3526,2993,2765,2418,18796,1697,3298,14998,805,NA,1085,5349,NA,NA
1959,2,"1959 Feb",3541,2980,2778,2420,18890,1703,3319,15115,795,NA,1090,5379.8,NA,NA
1959,3,"1959 Mar",3559,3013,2789,2430,19069,1713,3341,15259,797,NA,1094,5431.5,NA,NA
1959,4,"1959 Apr",3578,3085,2804,2439,19269,1722,3346,15385,799,NA,1100,5393.7,NA,NA
1959,5,"1959 May",3594,3087,2814,2447,19378,1730,3364,15487,804,NA,1104,5454.8,NA,NA
1959,6,"1959 Jun",3603,3100,2822,2454,19462,1734,3371,15554,808,NA,1107,5466.3,NA,NA
1959,7,"1959 Jul",3606,3087,2824,2460,19529,1737,3373,15623,819,NA,1108,5470,NA,NA
1959,8,"1959 Aug",3592,3085,2827,2464,19049,1710,3382,15202,762,NA,1110,5487.5,NA,NA
1959,9,"1959 Sep",3607,3051,2842,2470,19052,1715,3382,15254,747,NA,1115,5483,NA,NA
1959,10,"1959 Oct",3611,3016,2854,2477,18925,1708,3390,15158,751,NA,1119,5492.8,NA,NA
1959,11,"1959 Nov",3626,3025,2865,2483,19108,1716,3398,15300,783,NA,1124,5502.3,NA,NA
1959,12,"1959 Dec",3653,3058,2880,2491,19425,1733,3411,15573,794,NA,1130,5526.5,NA,NA
1960,1,"1960 Jan",3669,3021,2893,2496,19491,1741,3431,15687,783,NA,1135,5552.7,NA,NA
1960,2,"1960 Feb",3686,3053,2907,2506,19605,1747,3451,15765,787,NA,1140,5576.5,NA,NA
1960,3,"1960 Mar",3682,2881,2907,2513,19373,1746,3438,15707,785,NA,1140,5572.5,NA,NA
1960,4,"1960 Apr",3694,3004,2919,2520,19446,1747,3511,15654,788,NA,1145,5669.4,NA,NA
1960,5,"1960 May",3695,3021,2928,2523,19374,1739,3461,15575,778,NA,1148,5595.4,NA,NA
